Sector,Sub Sector,Org Name,Item Name,2019,2020,2021,2022,2023
Local Banks,Public Sector Banks,SINDH BANK LTD.,D. Profit & loss account,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Markup/interest earned,"12,115,401.00","15,350,403.00","21,826,086.00","36,377,762.00","50,308,343.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Markup/interest expenses,"10,265,615.00","12,476,302.00","16,921,716.00","31,061,343.00","42,314,885.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. Net markup/interest income,"1,849,786.00","2,874,101.00","4,904,370.00","5,316,419.00","7,993,458.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. Provisions and write-offs,"10,020,498.00","3,722,942.00","5,822,916.00","1,938,638.00","1,023,994.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,5. Net markup/interest income after provisions,"-8,170,712.00","-848,841.00","-918,546.00","3,377,781.00","6,969,464.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,6. Non-markup/interest income,"-667,912.00","622,768.00","576,478.00","1,089,335.00","1,865,662.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,7. Non-markup/interest expenses,"4,922,552.00","5,108,994.00","5,722,033.00","6,736,209.00","8,178,314.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,8. Administrative expenses,"4,902,734.00","5,108,067.00","5,654,393.00","6,726,416.00","8,119,190.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,9. Profit/(loss) before taxation,"-13,761,176.00","-5,335,067.00","-6,064,101.00","-2,269,093.00","656,812.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,10. Profit/(loss) after taxation,"-8,259,860.00","-3,212,571.00","-3,727,484.00","-1,385,750.00","2,164,764.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,E. Other items,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. No. of ordinary shares (000),"1,971,013.00","1,971,013.00","2,552,443.00","2,952,442.80","3,452,443.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Cash dividend, -   , -   , -   , -   , -   
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. Cash generated from operating activities,"2,657,581.00","108,090,736.00","4,672,372.00","76,034,449.00","-52,328,054.00"
Local Banks,Public Sector Banks,SINDH BANK LTD.,5. Commitments and contingencies,,, -   , -   ,
Local Banks,Public Sector Banks,SINDH BANK LTD.,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Spread Ratio (D3/D1),15.27,18.72,22.47,14.61,15.89
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Net markup/interest margin (D1-D2)/C,1.15,1.05,1.82,1.49,2.66
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. Return on equity (ROE) (D10/A),-49,-23.5,-23.67,-7.55,8.49
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. Return on assets (ROA) (D10/C),-5.14,-1.17,-1.38,-0.39,0.72
Local Banks,Public Sector Banks,SINDH BANK LTD.,5. Non-markup/interest income to total assets (D6/C),-0.42,0.23,0.21,0.3,0.62
Local Banks,Public Sector Banks,SINDH BANK LTD.,6. Net markup/interest income (after prov.) to total assets (D5/C),-5.09,-0.31,-0.34,0.94,2.32
Local Banks,Public Sector Banks,SINDH BANK LTD.,7. Markup/interest expense to markup/interest income (D2/D1),84.73,81.28,77.53,85.39,84.11
Local Banks,Public Sector Banks,SINDH BANK LTD.,8. Admin. expense to profit before tax. (D8/D9) (times),-0.36,-0.96,-0.93,-2.96,12.36
Local Banks,Public Sector Banks,SINDH BANK LTD.,9. Non-markup/interest expense to total income D7/(D1+D6),43,31.98,25.54,17.98,15.68
Local Banks,Public Sector Banks,SINDH BANK LTD.,10. Admin. expense to non-markup/interest income (D8/D6) (times),-7.34,8.2,9.81,6.17,4.35
Local Banks,Public Sector Banks,SINDH BANK LTD.,11. Earning per share (D10/E1),-4.19,-1.63,-1.46,-0.47,0.63
Local Banks,Public Sector Banks,SINDH BANK LTD.,G. Liquidity ratios,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Cash & cash equivalent to total assets (C1+C2)/C,8.96,6.82,7.56,4.41,18.09
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Investment to total assets (C4/C),40.56,62.41,65.03,71.13,55.41
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. Advances net of provisions to total assets (C8/C),38.06,20.77,17.69,12.24,16.85
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. Deposits to total assets (B3/C),83.47,67.8,80.54,62.33,74.4
Local Banks,Public Sector Banks,SINDH BANK LTD.,5. Total liabilities to total assets (B/C),89.37,93.03,93.11,95.21,91.86
Local Banks,Public Sector Banks,SINDH BANK LTD.,6. Gross advances to deposits (C5/B3),57.02,41.15,33.56,31.79,34.67
Local Banks,Public Sector Banks,SINDH BANK LTD.,7. Gross advances to borrowing & deposits C5/(B2+B3),55.29,30.8,29.88,21.49,29.68
Local Banks,Public Sector Banks,SINDH BANK LTD.,H. Assets quality ratios,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Non-performing loans to gross advances (C6/C5),44.23,46.28,51.22,49.32,42.7
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Provisions against NPLs to gross advances (C7/C5),20.02,25.54,34.56,38.22,34.69
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. NPLs to total equity (C6/A),200.53,258.45,237.5,190.46,129.77
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. NPLs write off to NPLs provisions (D4/C7),65.5,19.09,23.07,7.15,3.81
Local Banks,Public Sector Banks,SINDH BANK LTD.,5. Provision against NPL to NPLs (C7/C6),45.26,55.2,67.48,77.49,81.23
Local Banks,Public Sector Banks,SINDH BANK LTD.,I. Capital/leverage ratios,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Capital ratio (A/C),10.5,4.99,5.83,5.13,8.49
Local Banks,Public Sector Banks,SINDH BANK LTD.,2. Commitments & contingencies to total equity (E5/A) (times), -   , -   , -   , -   ,
Local Banks,Public Sector Banks,SINDH BANK LTD.,3. Break up value per share (A/E1),8.55,6.94,6.17,6.22,7.39
Local Banks,Public Sector Banks,SINDH BANK LTD.,4. Total deposit to total equity (B3/A) (times),7.95,13.57,13.82,12.15,8.77
Local Banks,Public Sector Banks,SINDH BANK LTD.,J. Cash flow ratio,,,,,
Local Banks,Public Sector Banks,SINDH BANK LTD.,1. Cash generated from operating activities to profit after tax (E4/D10) (times),-0.32,-33.65,-1.25,-54.87,-24.17
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,A. Total equity (A1 to A3),"41,311,127.00","46,306,152.00","56,201,586.00","67,375,443.00","78,926,059.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Share capital,"26,173,766.00","26,173,766.00","26,173,766.00","29,478,381.00","32,452,535.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Reserves,"6,640,276.00","8,029,024.00","10,517,051.00","12,683,892.00","14,951,729.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Un appropriated profit,"8,497,085.00","12,103,362.00","19,510,769.00","25,213,170.00","31,521,795.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Others,"5,371,207.00","5,955,359.00","-1,368,710.00","-2,323,430.00","1,828,553.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,B. Total liabilities (B1 to B4),"822,245,446.00","1,043,184,505.00","1,142,119,115.00","1,416,838,123.00","2,135,425,378.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Bills payable,"3,421,083.00","4,168,641.00","10,109,459.00","6,323,641.00","5,507,855.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Borrowings from financial institutions,"77,044,955.00","154,841,415.00","71,323,488.00","80,820,212.00","453,965,991.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Deposits and other accounts,"691,017,447.00","835,067,592.00","1,002,954,667.00","1,227,339,490.00","1,520,853,642.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Other/misc. liabilities,"50,761,961.00","49,106,857.00","57,731,501.00","102,354,780.00","155,097,890.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,C. Total assets (C1 to C4 + C8 to C10),"868,927,780.00","1,095,446,016.00","1,196,951,991.00","1,481,890,136.00","2,216,179,990.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Cash and balances with treasury banks,"53,414,628.00","69,271,804.00","71,318,743.00","73,203,096.00","100,894,255.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Balances with other banks,"10,310,569.00","2,397,707.00","8,717,632.00","4,814,454.00","8,283,392.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Lending to financial institutions,"4,059,771.00","16,086,867.00","30,980,388.00","69,819,342.00","144,960,933.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Investments,"361,452,930.00","567,788,623.00","531,683,056.00","638,258,636.00","913,191,416.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Gross advances,"428,845,954.00","442,759,887.00","534,163,150.00","634,375,939.00","849,509,825.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,6. Advances-non-performing/classified,"51,363,291.00","57,251,171.00","52,032,309.00","51,561,465.00","50,879,868.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,7. Provision against advances,"45,532,574.00","51,599,275.00","49,757,774.00","44,794,500.00","43,122,945.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,8. Advances net of provision (C5-C7),"383,313,380.00","391,160,612.00","484,405,376.00","589,581,439.00","806,386,880.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,9. Fixed assets,"15,218,893.00","14,812,949.00","19,831,970.00","30,339,290.00","33,212,981.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,10. Other/misc. assets,"41,157,609.00","33,927,454.00","50,014,826.00","75,873,879.00","209,250,133.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,D. Profit & loss account,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Markup/interest earned,"80,866,848.00","86,019,127.00","81,651,255.00","137,167,964.00","327,193,801.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Markup/interest expenses,"54,110,056.00","62,693,706.00","51,775,404.00","106,409,754.00","286,248,218.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Net markup/interest income,"26,756,792.00","23,325,421.00","29,875,851.00","30,758,210.00","40,945,583.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Provisions and write-offs,"1,776,084.00","6,862,308.00","-1,642,043.00","-4,877,957.00","-52,925.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Net markup/interest income after provisions,"24,980,708.00","16,463,113.00","31,517,894.00","35,636,167.00","40,998,508.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,6. Non-markup/interest income,"3,939,611.00","13,045,587.00","7,903,815.00","10,576,370.00","17,717,531.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,7. Non-markup/interest expenses,"14,876,432.00","17,519,289.00","21,013,696.00","27,705,017.00","37,498,122.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,8. Administrative expenses,"14,452,774.00","16,880,128.00","20,636,973.00","27,373,551.00","37,119,633.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,9. Profit/(loss) before taxation,"14,043,887.00","11,989,411.00","18,408,013.00","18,507,520.00","21,217,917.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,10. Profit/(loss) after taxation,"8,248,529.00","6,943,739.00","12,440,135.00","10,834,207.00","11,339,185.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,E. Other items,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. No. of ordinary shares (000),"2,643,692.00","2,643,692.00","2,643,692.00","2,974,153.00","3,271,569.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Cash dividend,8,10, -   , -   ,10
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Stock dividend/bonus shares, -   , -   , -   , -   , -   
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Cash generated from operating activities,"178,737,578.00","197,832,226.00","-25,055,468.00","126,663,473.00","236,525,205.00"
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Commitments and contingencies,,, -   , -   ,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,F. Efficiency ratios/profitability ratios,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Spread Ratio (D3/D1),33.09,27.12,36.59,22.42,12.51
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Net markup/interest margin (D1-D2)/C,3.08,2.13,2.5,2.08,1.85
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Return on equity (ROE) (D10/A),19.97,15,22.13,16.08,14.37
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Return on assets (ROA) (D10/C),0.95,0.63,1.04,0.73,0.51
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Non-markup/interest income to total assets (D6/C),0.45,1.19,0.66,0.71,0.8
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,6. Net markup/interest income (after prov.) to total assets (D5/C),2.87,1.5,2.63,2.4,1.85
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,7. Markup/interest expense to markup/interest income (D2/D1),66.91,72.88,63.41,77.58,87.49
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,8. Admin. expense to profit before tax. (D8/D9) (times),1.03,1.41,1.12,1.48,1.75
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,9. Non-markup/interest expense to total income D7/(D1+D6),17.54,17.68,23.46,18.75,10.87
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,10. Admin. expense to non-markup/interest income (D8/D6) (times),3.67,1.29,2.61,2.59,2.1
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,11. Earning per share (D10/E1),3.12,2.63,4.71,3.64,3.47
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,G. Liquidity ratios,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Cash & cash equivalent to total assets (C1+C2)/C,7.33,6.54,6.69,5.26,4.93
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Investment to total assets (C4/C),41.6,51.83,44.42,43.07,41.21
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Advances net of provisions to total assets (C8/C),44.11,35.71,40.47,39.79,36.39
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Deposits to total assets (B3/C),79.53,76.23,83.79,82.82,68.63
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Total liabilities to total assets (B/C),94.63,95.23,95.42,95.61,96.36
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,6. Gross advances to deposits (C5/B3),62.06,53.02,53.26,51.69,55.86
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,7. Gross advances to borrowing & deposits C5/(B2+B3),55.83,44.73,49.72,48.49,43.02
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,H. Assets quality ratios,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Non-performing loans to gross advances (C6/C5),11.98,12.93,9.74,8.13,5.99
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Provisions against NPLs to gross advances (C7/C5),10.62,11.65,9.32,7.06,5.08
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. NPLs to total equity (C6/A),124.33,123.64,92.58,76.53,64.47
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. NPLs write off to NPLs provisions (D4/C7),3.9,13.3,-3.3,-10.89,-0.12
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,5. Provision against NPL to NPLs (C7/C6),88.65,90.13,95.63,86.88,84.75
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,I. Capital/leverage ratios,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Capital ratio (A/C),4.75,4.23,4.7,4.55,3.56
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,2. Commitments & contingencies to total equity (E5/A) (times), -   , -   , -   , -   ,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,3. Break up value per share (A/E1),15.63,17.52,21.26,22.65,24.12
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,4. Total deposit to total equity (B3/A) (times),16.73,18.03,17.85,18.22,19.27
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,J. Cash flow ratio,,,,,
Local Banks,Public Sector Banks,THE BANK OF PUNJAB,1. Cash generated from operating activities to profit after tax (E4/D10) (times),21.67,28.49,-2.01,11.69,20.86
Local Banks,Specialized Banks,Specialized Banks,A. Total equity (A1 to A3),"20,465,821.00","17,913,546.00","16,909,438.00","36,442,481.00","76,763,074.00"
Local Banks,Specialized Banks,Specialized Banks,1. Share capital,"22,800,438.00","22,800,397.00","22,800,419.00","62,956,427.00","62,956,486.00"
Local Banks,Specialized Banks,Specialized Banks,2. Reserves,"7,315,199.00","7,354,231.00","7,428,753.00","8,543,296.00","10,894,786.00"
Local Banks,Specialized Banks,Specialized Banks,3. Un appropriated profit,"-9,649,816.00","-12,241,082.00","-13,319,734.00","-35,057,242.00","2,911,802.00"
Local Banks,Specialized Banks,Specialized Banks,4. Others,"49,889,809.00","50,127,812.00","50,124,364.00","16,599,071.00","17,138,245.00"
Local Banks,Specialized Banks,Specialized Banks,B. Total liabilities (B1 to B4),"182,931,002.00","187,061,887.00","186,298,793.00","482,232,751.00","509,748,607.00"
Local Banks,Specialized Banks,Specialized Banks,1. Bills payable,"641,940.00","619,658.00","537,359.00","633,701.00","2,644,631.00"
Local Banks,Specialized Banks,Specialized Banks,2. Borrowings from financial institutions,"84,603,539.00","83,422,837.00","82,501,513.00","381,514,996.00","403,083,988.00"
Local Banks,Specialized Banks,Specialized Banks,3. Deposits and other accounts,"69,933,773.00","72,233,046.00","72,412,998.00","60,735,816.00","71,641,249.00"
Local Banks,Specialized Banks,Specialized Banks,4. Other/misc. liabilities,"27,751,750.00","30,786,346.00","30,846,923.00","39,348,238.00","32,378,739.00"
Local Banks,Specialized Banks,Specialized Banks,C. Total assets (C1 to C4 + C8 to C10),"253,286,632.00","255,103,245.00","253,332,595.00","535,274,303.00","603,649,926.00"
Local Banks,Specialized Banks,Specialized Banks,1. Cash and balances with treasury banks,"4,678,276.00","5,009,151.00","5,007,673.00","4,268,978.00","5,225,842.00"
Local Banks,Specialized Banks,Specialized Banks,2. Balances with other banks,"21,052,914.00","21,172,616.00","20,978,938.00","14,375,902.00","33,189,472.00"
Local Banks,Specialized Banks,Specialized Banks,3. Lending to financial institutions,"1,402,610.00","1,402,610.00","1,402,610.00","41,025,752.00","6,560,700.00"
Local Banks,Specialized Banks,Specialized Banks,4. Investments,"47,349,355.00","45,483,146.00","45,340,229.00","315,659,111.00","379,761,472.00"
Local Banks,Specialized Banks,Specialized Banks,5. Gross advances,"166,266,991.00","165,806,167.00","164,462,342.00","130,089,972.00","138,982,520.00"
Local Banks,Specialized Banks,Specialized Banks,6. Advances-non-performing/classified,"36,295,190.00","36,444,513.00","36,405,270.00","46,976,813.31","41,657,309.00"
Local Banks,Specialized Banks,Specialized Banks,7. Provision against advances,"18,124,819.00","18,127,597.00","18,206,116.00","29,872,181.00","21,253,067.00"
Local Banks,Specialized Banks,Specialized Banks,8. Advances net of provision (C5-C7),"148,142,172.00","147,678,570.00","146,256,226.00","100,217,791.00","117,729,453.00"
Local Banks,Specialized Banks,Specialized Banks,9. Fixed assets,"9,363,186.00","9,752,279.00","9,700,529.00","18,395,799.00","18,447,095.00"
Local Banks,Specialized Banks,Specialized Banks,10. Other/misc. assets,"21,298,119.00","24,604,873.00","24,646,390.00","41,330,970.00","42,735,892.00"
